"first_name","last_name","hire_date"
"Moon","Demizu","11/11/1989"
"Supot","Kading","8/26/1989"
"Garnet","Miake","2/8/1989"
"Ravishankar","Saoudi","5/5/1989"
"Chinhyun","Preusig","7/6/1989"
"Augustine","Marzano","7/30/1989"
"Aria","Morrin","9/12/1989"
"Boaz","Lueh","3/9/1989"
"Xudong","Bamford","1/6/1989"
"Yefim","Huhdanpaa","7/25/1989"
"Cedric","Shiratori","4/17/1989"
"Jaewoo","Tsunoo","4/29/1989"
"Tomofumi","Narlikar","1/9/1989"
"Masasuke","Pargaonkar","7/26/1989"
"Marla","Schmiedel","3/6/1989"
"Bowen","Merey","8/18/1989"
"Radhakrishnan","Shackell","4/22/1989"
"Collette","Flasterstein","9/16/1989"
"Eben","Bellmore","1/14/1989"
"Zejun","Ballarin","7/28/1989"
"Yinlin","Sundgren","7/3/1989"
"Wayne","Tsukune","9/30/1989"
"Marlo","Esteva","6/10/1989"
"Adit","Montresor","7/23/1989"
"Mayuri","Conti","7/26/1989"
"Tsz","Eiter","8/18/1989"
"Tzvetan","Lanphier","3/9/1989"
"Girolamo","McConalogue","5/24/1989"
"Sachem","Passafiume","4/11/1989"
"Bangqing","Ladret","2/13/1989"
"Remmert","Kragelund","10/29/1989"
"Christoper","Guerreiro","1/19/1989"
"Fei","Pocchiola","8/9/1989"
"Prodip","Simmel","4/6/1989"
"Yechezkel","Siprelle","7/4/1989"
"Nitsan","Unni","12/13/1989"
"Neven","Salinas","7/8/1989"
"Frazer","Garigliano","5/20/1989"
"Kiyokazu","Gien","12/8/1989"
"Uzi","Miara","12/19/1989"
"Godehard","Merkl","4/1/1989"
"Shakhar","Decleir","4/11/1989"
"Christoper","Kropatsch","12/5/1989"
"Jianhui","Olano","11/8/1989"
"Dines","Servi","3/15/1989"
"Fei","Biron","3/2/1989"
"Goo","Rijckaert","6/11/1989"
"Boalin","Baig","6/29/1989"
"Nikolaos","Gire","4/28/1989"
"Shuho","Munro","7/21/1989"
"Munenori","Jeong","1/28/1989"
"Pintsang","Hashii","4/25/1989"
"Elrique","Czap","2/11/1989"
"Bedir","Whitcomb","2/14/1989"
"Taegyun","Mahmud","4/6/1989"
"Marl","Rosen","1/21/1989"
"Xumin","Karner","4/17/1989"
"Akeno","Valette","2/28/1989"
"Mariusz","Birdsall","1/16/1989"
"Jenwei","Zucker","8/17/1989"
"Jaroslava","Alpay","6/12/1989"
"Mona","Henders","3/2/1989"
"Anneke","Preusig","6/2/1989"
"Conal","Jullig","4/26/1989"
"Gila","Mellouli","3/2/1989"
"Shaowei","Turnbull","11/5/1989"
"Arif","Zuberek","11/7/1989"
"Jeong","Ananiadou","5/10/1989"
"Mountaz","Lunn","3/12/1989"
"Souichi","Provine","10/27/1989"
"Deniz","Hashii","7/28/1989"
"Manibrata","Highland","4/24/1989"
"Lena","Billingsley","2/17/1989"
"Navin","Rattan","5/28/1989"
"Gilbert","Fairtlough","7/5/1989"
"Xinan","Alvarado","9/21/1989"
"Theron","Zuberek","4/2/1989"
"Peternela","Thambidurai","11/20/1989"
"Aiman","Stanger","8/7/1989"
"Shigeaki","Stassinopoulos","2/12/1989"
"Hatem","Kemmerer","9/17/1989"
"Shounak","Hiraishi","10/15/1989"
"Adit","Anick","2/15/1989"
"Shalesh","Hashii","3/28/1989"
"Lansing","Detkin","10/28/1989"
"Serap","Mersereau","2/26/1989"
"Feixiong","Plump","1/3/1989"
"Niteen","Raney","4/10/1989"
"Gennadi","Feinberg","11/28/1989"
"Stevo","Hennebert","8/14/1989"
"Jinxi","Peha","1/23/1989"
"Kenton","Pesch","9/15/1989"
"Yinlin","Gulla","2/4/1989"
"Chinhyun","Pesch","12/31/1989"
"Shuji","Basagni","3/7/1989"
"Kish","Luby","5/5/1989"
"Kamran","Azumi","8/17/1989"
"Lidong","Hedayat","2/2/1989"
"Gadiel","Gustavson","9/29/1989"
"Debaprosad","Zirintsis","4/11/1989"
"Clyde","Kopetz","11/18/1989"
"Marek","Benner","1/8/1989"
"Panayotis","Savasere","12/6/1989"
"Tomofumi","Cesareni","7/6/1989"
"Utz","Maliniak","10/7/1989"
"Collette","Gihr","12/21/1989"
"Steve","Domenig","5/13/1989"
"Paris","Leaver","4/16/1989"
"Takahiro","Miyakawa","12/13/1989"
"Hausi","Marquardt","1/9/1989"
"Elgin","Stroustrup","10/16/1989"
"Lenore","Leijenhorst","10/3/1989"
"Sugwoo","Khasidashvili","6/22/1989"
"Boalin","Yetto","11/8/1989"
"Ranan","Schwabacher","1/17/1989"
"Vasilis","Cullers","6/29/1989"
"Val","Decaestecker","1/11/1989"
"Tsvetan","Munch","7/29/1989"
"Gonzalo","Swan","8/16/1989"
"Mayuri","Kaminger","4/3/1989"
"Sajjad","Moffat","10/6/1989"
"Vasiliy","Waterhouse","9/20/1989"
"Temple","Plotkin","3/20/1989"
"Aimee","Masand","10/23/1989"
"Maria","Fadgyas","11/26/1989"
"Lihong","Gammage","3/24/1989"
"Anneli","Alpay","7/5/1989"
"Gritta","Chenney","3/5/1989"
"Somnath","Hatcliff","12/27/1989"
"Christfried","Ligten","4/28/1989"
"Uriel","Wegerle","2/24/1989"
"Hideo","Perz","10/18/1989"
"Chuanti","Ozery","11/17/1989"
"Arne","Kroft","3/7/1989"
"Leucio","Assaf","3/12/1989"
"Atilio","Weedman","1/19/1989"
"Dietrich","Waterhouse","2/26/1989"
"Peer","Wilfing","8/15/1989"
"Remzi","Piveteau","11/18/1989"
"Ebbe","Stasinski","4/14/1989"
"Harngdar","Peng","3/18/1989"
"Guther","Zirintsis","4/16/1989"
"Mechthild","Chleq","1/1/1989"
"Fen","Glowinski","11/11/1989"
"Radhakrishnan","Huhdanpaa","4/2/1989"
"TRUE","Tetzlaff","4/8/1989"
"Adas","Denti","12/25/1989"
"Behnaam","Srimani","9/20/1989"
"Weiru","Gips","9/16/1989"
"Danae","Lambe","6/14/1989"
"Gennadi","Peac","9/25/1989"
"Shaunak","Rubsam","4/24/1989"
"Larisa","Selvestrel","8/19/1989"
"Denny","Jiafu","11/5/1989"
"Shigeaki","Poujol","10/4/1989"
"Haldun","Tetzlaff","11/12/1989"
"Teiji","Improta","1/30/1989"
"Arumugam","Peak","12/3/1989"
"Dines","Levasseur","6/10/1989"
"Michaela","Dulli","11/18/1989"
"Kiyokazu","Peot","6/10/1989"
"Anneli","Nanard","6/11/1989"
"Yuchang","Ratnaker","7/2/1989"
"Hongzhu","Wissmann","9/30/1989"
"Xiaoqiang","Ramsak","1/27/1989"
"Jenwei","Zallocco","3/15/1989"
"Selwyn","Birjandi","1/14/1989"
"Mingzeng","Ertl","12/29/1989"
"Deniz","Ferriere","11/26/1989"
"Mototsugu","Kakkad","11/13/1989"
"Rosine","Miyakawa","1/19/1989"
"Behnaam","Schwaller","12/29/1989"
"Hironoby","Delgrande","4/5/1989"
"Aloys","Rosin","1/5/1989"
"Christ","Dolinsky","12/12/1989"
"Marek","Siegrist","3/14/1989"
"Lorien","Conde","11/24/1989"
"Shahab","Hanabata","11/17/1989"
"Yongmin","Stellhorn","12/5/1989"
"Kerhong","Katalagarianos","12/20/1989"
"Ipke","Schwaller","5/12/1989"
"Danai","Negoita","2/7/1989"
"Miquel","Yeung","5/3/1989"
"Siamak","Gammage","3/7/1989"
"Kristinn","Keirsey","4/23/1989"
"Denny","McDermid","4/7/1989"
"Moriyoshi","Eldridge","12/10/1989"
"Nikolaos","Rodham","1/31/1989"
"Dines","Gyimothy","11/12/1989"
"Sedat","Foong","6/8/1989"
"Domenico","Kalsbeek","9/23/1989"
"Yuuichi","Magalhaes","8/3/1989"
"Pohua","Sichman","1/12/1989"
"Kauko","Steenbeek","5/27/1989"
"Shahab","Bugaenko","1/1/1989"
"Shigeo","Conta","7/22/1989"
"Vitali","Fendler","1/23/1989"
"Mart","Fritzsche","11/12/1989"
"Nikolaus","Schach","10/11/1989"
"Yuuichi","Taubenfeld","9/4/1989"
"Arnould","Weedman","7/28/1989"
"Zhonghui","Kavvadias","12/19/1989"
"Vidar","Alblas","3/22/1989"
"Goo","Krogh","2/5/1989"
"Nathan","Picaronny","9/12/1989"
"Lalit","Swiss","4/5/1989"
"Hairong","Stranks","9/2/1989"
"Youngkon","Schiper","4/18/1989"
"Georgy","Lubachevsky","2/19/1989"
"Filipe","Fiutem","8/12/1989"
"Subhash","Lorch","8/31/1989"
"Kwee","Anguita","10/3/1989"
"Isaac","Belinskaya","6/11/1989"
"Shan","Wissmann","4/10/1989"
"Arno","Falby","8/11/1989"
"Masami","Wegerle","9/9/1989"
"Oddvar","Qiwen","2/27/1989"
"Khue","Knightly","5/31/1989"
"Hitofumi","Atchley","1/14/1989"
"Minghong","Yetim","12/9/1989"
"Luisa","Gargeya","12/9/1989"
"Susanne","Hoppenstand","8/23/1989"
"Gal","Stavenow","11/11/1989"
"Berry","Rodham","7/7/1989"
"Filipp","Pollock","3/5/1989"
"Kazuhide","Braunschweig","2/26/1989"
"Torsten","Vakili","6/13/1989"
"Ghassan","Danlos","7/26/1989"
"Jeanne","Thorelli","9/19/1989"
"Uinam","Beutelspacher","4/15/1989"
"Boutros","Caine","6/20/1989"
"Tomoyuki","Strandh","9/17/1989"
"Adit","Marchegay","1/8/1989"
"Tooru","Figueira","4/20/1989"
"Aamer","Garrabrants","9/19/1989"
"Lijie","Dratva","8/2/1989"
"Odinaldo","Ambroszkiewicz","10/31/1989"
"Arun","Vecchi","3/10/1989"
"Berhard","Eastman","8/28/1989"
"Huei","Hainaut","12/22/1989"
"Mariangiola","Picel","10/11/1989"
"Toshimitsu","Czap","2/19/1989"
"Chiranjit","Paciorek","11/1/1989"
"Marit","Douceur","8/13/1989"
"Ult","Iivonen","9/18/1989"
"Rasikan","Gopalakrishnan","10/12/1989"
"Marsha","Zeilberger","11/5/1989"
"Yannis","Schlumberger","9/18/1989"
"Jayson","Carrera","9/18/1989"
"Zhiwei","Fortenbacher","10/4/1989"
"Lidong","Remmers","1/12/1989"
"Lokesh","Qiwen","9/21/1989"
"Baoqiu","Reistad","3/10/1989"
"Zhigen","Walston","11/14/1989"
"Sachar","Baranowski","6/9/1989"
"Slavian","Prenel","2/18/1989"
"Chuanti","Perri","1/25/1989"
"Chikako","Edelhoff","6/7/1989"
"Eben","Angiulli","11/1/1989"
"Kensei","Gladwell","4/27/1989"
"Rimon","Morrin","5/24/1989"
"Xiaoqiang","Georgatos","11/5/1989"
"Kankanahalli","Garrabrants","12/26/1989"
"Pranjal","Munawer","3/11/1989"
"Vasilis","Iisaka","1/30/1989"
"Saddek","Dusink","6/14/1989"
"Zvonko","Rindone","1/2/1989"
"Roddy","Stafford","6/2/1989"
"Naraig","Gien","9/21/1989"
"Phule","Zolotykh","7/5/1989"
"Jasminko","Junot","8/15/1989"
"Hatsukazu","Tagansky","9/8/1989"
"Tooru","Bolotov","7/6/1989"
"Kotesh","Radivojevic","5/4/1989"
"Boaz","Lanphier","9/29/1989"
"Hongzhu","Joslin","12/27/1989"
"Gila","Murtagh","8/29/1989"
"Pradeep","Rabehasaina","10/12/1989"
"Shawna","Zirintsis","2/5/1989"
"Selwyn","Tsunoo","11/27/1989"
"Constantine","Couchot","3/29/1989"
"Limsoon","Kalorkoti","5/29/1989"
"Abdulla","Encarnacion","7/4/1989"
"Yuchang","Gini","8/17/1989"
"Dekang","Hanabata","3/1/1989"
"Pintsang","Falco","3/28/1989"
"Wayne","Chepyzhov","4/20/1989"
"Genki","Baaz","9/19/1989"
"Tamiya","Pezzoli","6/23/1989"
"Marke","Baranowski","11/16/1989"
"Kien","Bhattacharjee","10/7/1989"
"Georgy","Hasenauer","10/20/1989"
"Kousuke","Ghalwash","10/16/1989"
"Naftaly","Openshaw","3/9/1989"
"Bokyung","Spell","10/23/1989"
"Florina","Henders","3/5/1989"
"Jianhao","Uehara","12/28/1989"
"Pramod","Vendrig","10/6/1989"
"Hausi","Luks","9/4/1989"
"Danai","Zumaque","6/16/1989"
"Mokhtar","Leslie","8/13/1989"
"Jinya","Thiria","3/14/1989"
"Eishiro","Stanfel","1/10/1989"
"Yongmin","Schueller","8/3/1989"
"Nahum","Luks","3/6/1989"
"Dietrich","Matheson","1/31/1989"
"Parto","Weiland","1/9/1989"
"Qiwen","Legleitner","7/8/1989"
"Patricio","Conde","1/7/1989"
"Goo","Bashian","8/21/1989"
"Akemi","Gerteisen","1/1/1989"
"Subir","Giveon","5/26/1989"
"Sanjoy","Mitina","6/29/1989"
"Jeong","Viele","5/29/1989"
"Abdelkader","Yetto","6/28/1989"
"Zito","Gruenwald","6/21/1989"
"Kasturi","Muhlberg","12/20/1989"
"Tomokazu","Trumbly","9/15/1989"
"Thodoros","Rosis","9/3/1989"
"Lokesh","Gurbaxani","7/26/1989"
"Piyawadee","Mitchem","8/18/1989"
"Kotesh","Lally","10/7/1989"
"Lobel","Beznosov","10/24/1989"
"Arno","Luca","8/17/1989"
"Make","Luce","2/1/1989"
"Giao","Buescher","4/4/1989"
"Lalit","Unno","11/11/1989"
"Ranga","Shokrollahi","1/20/1989"
"Valery","Jeansoulin","12/30/1989"
"Yishay","Diderrich","2/22/1989"
"Shooichi","Duclos","2/18/1989"
"Zongyan","Asrin","5/27/1989"
"Seongbin","Curless","9/30/1989"
"Kitty","Ciolek","4/19/1989"
"Garnet","Merkl","3/17/1989"
"Jianhui","Perng","1/3/1989"
"Yishay","Schurmann","3/27/1989"
"Augustine","Lunt","5/23/1989"
"Greger","Hebert","3/19/1989"
"Berni","Masand","4/12/1989"
"JiYoung","Schauser","1/21/1989"
"Mamdouh","Soloway","6/3/1989"
"Tonny","Cherinka","6/14/1989"
"Sachio","Sambasivam","7/5/1989"
"Kotesh","Peck","1/30/1989"
"Pranay","Mapelli","2/3/1989"
"Fumino","Chartres","9/9/1989"
"Chuanti","Heusch","3/6/1989"
"Yuichiro","Lalonde","6/16/1989"
"Gino","Woycyznski","12/12/1989"
"Yoshinari","Lamparter","1/18/1989"
"Youpyo","Khalil","8/8/1989"
"Vishwani","Setlzner","12/1/1989"
"Jianhua","Gubsky","12/26/1989"
"Hidekazu","Huxford","8/14/1989"
"Munir","Dalphin","3/7/1989"
"Xiaoqiang","Ballarin","1/7/1989"
"Zeljko","Bridgland","4/1/1989"
"Ingmar","Smailagic","7/29/1989"
"Margareta","Terlouw","7/12/1989"
"Yucel","Eiter","4/8/1989"
"Takanari","Zweizig","9/26/1989"
"Mahendra","Hmelo","6/19/1989"
"Freyja","Harnett","5/16/1989"
"Bangqing","Mansanne","12/20/1989"
"Nevin","Schaaf","3/22/1989"
"Toshimo","Maierhofer","10/8/1989"
"Ebru","Ligten","4/1/1989"
"Vojin","Anger","3/2/1989"
"Barun","McClurg","1/5/1989"
"Mabhin","Keustermans","12/28/1989"
"Herbert","Azadmanesh","7/15/1989"
"Anneke","Capobianchi","5/7/1989"
"Boaz","Cyne","12/30/1989"
"Danny","Dalton","9/8/1989"
"Aksel","Baba","9/12/1989"
"Renny","Esteva","9/24/1989"
"Vitali","Ferretti","5/12/1989"
"Shigeaki","Fairtlough","11/18/1989"
"Jaihie","Keustermans","1/21/1989"
"Mahendra","Manders","11/12/1989"
"Eldridge","Swab","6/29/1989"
"Bernt","Kandlur","7/10/1989"
"Phule","Dahlbom","2/6/1989"
"Mechthild","Butterworth","9/14/1989"
"Heping","Bale","2/23/1989"
"Hercules","Siprelle","6/4/1989"
"Niteen","Feinberg","2/20/1989"
"Nikolaos","Schmezko","9/27/1989"
"Eric","Asser","6/7/1989"
"Ayakannu","Verhoeff","6/12/1989"
"Sasan","Auyong","1/29/1989"
"Mizuhito","Conte","6/27/1989"
"Jeane","Zuberek","5/19/1989"
"Cullen","Birta","3/10/1989"
"Hiroyasu","Rettelbach","11/3/1989"
"Bowen","Waleschkowski","3/29/1989"
"Zhilian","Mukaidono","11/19/1989"
"Torsten","Stanfel","11/16/1989"
"Subhankar","Uchoa","8/26/1989"
"Naftali","Marshall","3/23/1989"
"Reinhold","Heusch","8/12/1989"
"JoAnne","Munro","1/7/1989"
"Shushma","Garrabrants","4/21/1989"
"Subhrajyoti","Janetzko","9/28/1989"
"Genki","Trumbly","5/9/1989"
"Chrisa","Casperson","12/26/1989"
"Izaskun","Gimbel","3/11/1989"
"Chenyi","Dolinsky","1/2/1989"
"Uzi","Orlowski","1/15/1989"
"Mabhin","Kinley","6/5/1989"
"Geraldo","Harbusch","11/11/1989"
"Hongzue","Vitiello","7/6/1989"
"Roddy","Danecki","4/20/1989"
"Vivian","Terwilliger","10/2/1989"
"Heekeun","Flanders","11/2/1989"
"Kwangsub","Rosin","12/26/1989"
"Jouni","Jumpertz","10/23/1989"
"Maria","Perez","8/30/1989"
"Remzi","Decleir","6/22/1989"
"Lakshmi","Boguraev","3/1/1989"
"Kersti","Pluym","9/8/1989"
"Erzsebet","Sluis","2/9/1989"
"Xiaoqiang","Dusink","5/31/1989"
"Ymte","Wuwongse","5/24/1989"
"Brewster","Vigier","2/3/1989"
"Mechthild","Senzako","9/28/1989"
"Baziley","Talmon","2/19/1989"
"Hironobu","Munro","3/10/1989"
"Owen","Ramsey","8/17/1989"
"Shigeichiro","Herath","3/15/1989"
"Rutger","Gecsei","4/11/1989"
"Guoxiang","Chinin","10/28/1989"
"Giordano","Botman","9/23/1989"
"Owen","Talmon","12/1/1989"
"Sachin","Rosaz","8/26/1989"
"Horward","Sidou","8/13/1989"
"Arvind","Kavanagh","7/5/1989"
"Jaber","Litvinov","7/24/1989"
"Conor","Melter","11/1/1989"
"Golgen","Merkl","6/20/1989"
"Rosine","Karcich","9/17/1989"
"Randi","Schade","8/26/1989"
"Radhika","Schapire","8/24/1989"
"Malu","Perfilyeva","2/28/1989"
"Maya","Falck","8/31/1989"
"Elvia","Swiler","2/13/1989"
"Serif","Bashian","7/27/1989"
"Mohan","Lamparter","4/5/1989"
"Tetsushi","Colorni","10/7/1989"
"Shigeu","Demian","4/29/1989"
"Haldun","Ramsey","1/31/1989"
"Junichi","Sommer","10/17/1989"
"Matt","Lorcy","3/25/1989"
"Shirish","Businaro","12/10/1989"
"Masato","Jenevein","7/29/1989"
"Zhiguo","Pagter","11/6/1989"
"Supot","Pelc","3/10/1989"
"Marko","Puppo","7/26/1989"
"Goncalo","Mitchem","5/29/1989"
"Toney","Gruenwald","5/17/1989"
"Eberhardt","Stemann","11/20/1989"
"Yefim","Godskesen","7/4/1989"
"Moriyoshi","Lorho","11/14/1989"
"Mark","Schwaller","9/6/1989"
"Sivanarayana","Munoz","5/23/1989"
"Dekang","Soicher","11/19/1989"
"Shigeichiro","Luders","12/11/1989"
"Kamran","Malabarba","4/25/1989"
"Petter","Pluym","2/18/1989"
"Bodh","Chepyzhov","1/29/1989"
"Angel","Zucker","11/3/1989"
"Tran","Jeansoulin","1/25/1989"
"Guadalupe","Douceur","7/31/1989"
"Mart","Tsunoo","5/15/1989"
"Woody","Picco","12/6/1989"
"Abdulla","Rehfuss","4/17/1989"
"Tamiya","Atrawala","3/27/1989"
"Stevo","Kropatsch","2/18/1989"
"Toshiki","Kuzuoka","4/11/1989"
"Fumino","Hardjono","1/29/1989"
"Uta","Peroz","5/2/1989"
"Roddy","Varker","4/13/1989"
"Seshu","Serov","11/24/1989"
"Xinyu","Pileggi","2/21/1989"
"Yagil","Warwick","5/24/1989"
"Hidefumi","Zeleznik","11/4/1989"
"Mrinalini","Schapire","1/7/1989"
"Goetz","Schwartzbauer","1/2/1989"
"Khedija","Gniady","7/28/1989"
"Makato","Syrzycki","8/20/1989"
"Arno","Mitchem","6/3/1989"
"Mototsugu","Shinomoto","3/8/1989"
"Dhritiman","Rissland","12/20/1989"
"Uli","Keustermans","3/24/1989"
"Nathalie","Chiodo","5/2/1989"
"Demin","Krone","7/2/1989"
"Manohar","Karner","3/26/1989"
"Demin","Crelier","2/9/1989"
"Mabhin","Khamsi","3/17/1989"
"Dulce","Pokrovskii","10/27/1989"
"Krisda","Tibblin","5/18/1989"
"Teruyuki","Melski","11/20/1989"
"Giri","Leijenhorst","2/10/1989"
"Phuoc","Lodder","6/9/1989"
"Garnet","Pagter","7/7/1989"
"Woody","Marciano","9/6/1989"
"Shirish","Lamba","5/8/1989"
"Oldrich","Angelopoulos","12/11/1989"
"Berry","Matzov","7/26/1989"
"Sanjoy","Hutton","11/1/1989"
"Taizo","Gulak","10/1/1989"
"Adam","DuCasse","4/7/1989"
"Hairong","Iacovou","2/16/1989"
"Steen","Rajala","11/15/1989"
"Fay","Karner","7/30/1989"
"Moss","Ashish","4/17/1989"
"Mack","Maliniak","12/29/1989"
"Juichirou","Serna","4/9/1989"
"Holgard","Glowinski","10/27/1989"
"Becky","Lagarias","3/9/1989"
"Arch","Gecseg","1/7/1989"
"Jiafu","Mapelli","9/25/1989"
"Noritoshi","Mondadori","2/23/1989"
"Arnd","Ventosa","8/17/1989"
"Sigeru","Lubachevsky","11/7/1989"
"Stella","Prampolini","9/11/1989"
"Xiaoshan","McClure","5/20/1989"
"Elvia","Fordan","4/19/1989"
"Seongbae","Staylopatis","2/28/1989"
"Make","Rajcani","7/18/1989"
"Babette","Schneeberger","5/10/1989"
"Anwar","Hofmeyr","6/25/1989"
"Jolita","Baez","8/3/1989"
"Yurii","Cronin","10/19/1989"
"Neven","Avouris","7/1/1989"
"Mark","Bharadwaj","5/16/1989"
"Hideo","Cooman","10/29/1989"
"Shir","Marrakchi","1/22/1989"
"Sajjan","Tempesti","3/19/1989"
"Padma","Genther","8/1/1989"
"Atilio","Zaumen","6/10/1989"
"Jungsoon","Luit","9/1/1989"
"Magdalena","Birrer","11/12/1989"
"Georg","Ullian","3/26/1989"
"Boutros","Werthner","7/15/1989"
"Hongzue","Itzfeldt","4/12/1989"
"Barton","Pepe","11/12/1989"
"Ortrun","Bhattacharjee","4/4/1989"
"Kwun","Poujol","5/17/1989"
"Woody","Stanger","12/8/1989"
"Hitofumi","Merli","10/8/1989"
"Sasan","Schapiro","5/26/1989"
"Vidar","Collette","3/16/1989"
"Nevio","Peot","5/21/1989"
"Kristinn","Blokdijk","8/18/1989"
"Hidekazu","Bala","5/16/1989"
"Divier","Duclos","10/10/1989"
"Lunjin","Erbe","11/3/1989"
"Ortrun","Oaver","6/9/1989"
"Shuichi","Marrakchi","3/28/1989"
"Aleksander","Rassart","10/7/1989"
"Peternela","Socorro","4/9/1989"
"Huai","Barvinok","5/8/1989"
"LiMin","Papadias","6/28/1989"
"Mara","Jansen","4/24/1989"
"Krister","Jenevein","6/5/1989"
"Shuichi","Gopalakrishnan","11/18/1989"
"Divier","Ishibashi","9/22/1989"
"Zsolt","Mitchem","8/19/1989"
"Morris","Hutter","4/8/1989"
"Arra","Vilarrasa","12/30/1989"
"Gen","Seuren","3/5/1989"
"Mong","Levergood","9/12/1989"
"Arup","Dichev","2/9/1989"
"Amstein","Bach","1/31/1989"
"Lobel","Michaeli","11/11/1989"
"Kauko","Lorho","3/30/1989"
"Alejandra","Bade","1/31/1989"
"Francoise","Janocha","9/21/1989"
"Subhash","Azadmanesh","8/25/1989"
"Lansing","Zykh","9/1/1989"
"Dante","Furedi","11/24/1989"
"Guther","Pietracaprina","10/18/1989"
"Mariangiola","Vasanthakumar","7/31/1989"
"Jixiang","Larfeldt","11/22/1989"
"Temple","Journel","11/4/1989"
"Manibrata","Basart","1/9/1989"
"Shir","Selenyi","6/20/1989"
"Maik","Lanteri","9/16/1989"
"Sajjad","Picco","6/14/1989"
"Huei","Monkewich","10/29/1989"
"Heejo","Munke","5/8/1989"
"Jouko","Leuchs","12/12/1989"
"Lidong","Ouhyoung","9/7/1989"
"Arvin","Varley","1/13/1989"
"Debaprosad","Spelt","4/10/1989"
"Eran","Gulak","3/27/1989"
"Bluma","Rahimi","11/2/1989"
"Hitomi","Vasanthakumar","10/15/1989"
"Monique","Theuretzbacher","8/25/1989"
"Marko","Cairo","3/16/1989"
"Arnd","Gluchowski","2/6/1989"
"Holgard","Niizuma","2/6/1989"
"Chenye","Talmor","1/23/1989"
"Manton","Servi","4/25/1989"
"Froduald","Baranowski","7/12/1989"
"Shigeichiro","Holburn","5/3/1989"
"Frazer","Ushiama","6/28/1989"
"Shigeo","Tempesti","1/5/1989"
"Pasqua","Schreiter","10/3/1989"
"Gio","Denis","12/3/1989"
"Francoise","Rosenbaum","7/17/1989"
"Herb","Vieri","9/12/1989"
"Almudena","Benaini","9/5/1989"
"Ipke","Ullian","3/19/1989"
"Mana","Kavanagh","8/27/1989"
"Kristof","Standera","3/27/1989"
"Ranga","Slobodova","10/29/1989"
"Otilia","Pepe","2/26/1989"
"Pasqua","Isaak","1/20/1989"
"Adly","Schmittgen","5/10/1989"
"Make","Demian","7/22/1989"
"Jouko","Clouatre","9/4/1989"
"Arne","Vingron","4/21/1989"
"Dzung","Jeong","6/28/1989"
"Adas","Decleir","1/14/1989"
"Mitsuyuki","Kitsuregawa","9/3/1989"
"Youngkon","Hutter","7/10/1989"
"JiYoung","Maksimenko","5/15/1989"
"Subir","Picel","2/22/1989"
"Zita","Beznosov","1/23/1989"
"Hilary","Kriebel","10/25/1989"
"Rasiah","Simkin","2/3/1989"
"Giap","Emmerich","12/11/1989"
"Lubomir","Koblick","9/26/1989"
"Kiyokazu","Assaf","12/23/1989"
"Phillip","Boissier","4/5/1989"
"Odysseas","Muhling","9/4/1989"
"Becky","Yurek","6/29/1989"
"Denis","Czaja","4/9/1989"
"Wonhee","Grandbois","7/3/1989"
"Moriyoshi","Saoudi","1/23/1989"
"Anneli","Ghelli","3/22/1989"
"Ziya","Keustermans","1/19/1989"
"Zorica","Acton","8/5/1989"
"Sachio","Decleir","1/21/1989"
"Volkmar","Nourani","1/23/1989"
"Nalini","Merks","3/30/1989"
"Munir","Bennet","9/20/1989"
"Bodo","Binding","11/6/1989"
"Perla","Polajnar","2/13/1989"
"Vivian","Vesel","8/5/1989"
"Heng","Magliocco","9/14/1989"
"Yinlin","Sadowski","1/20/1989"
"Jiakeng","Rissland","9/7/1989"
"Moie","Imataki","6/3/1989"
"Mariusz","Parhami","3/26/1989"
"Alper","Eastman","6/30/1989"
"Tse","Kawashima","8/8/1989"
"Dmitri","Lichtman","6/15/1989"
"Miyeon","Pezzoli","5/18/1989"
"Macha","Bernardinello","6/9/1989"
"Remco","Boudaillier","7/4/1989"
"Moni","Curless","8/25/1989"
"Pragnesh","Lichtman","1/21/1989"
"Jiang","Simmel","11/3/1989"
"Naftali","Neiman","9/11/1989"
"Rildo","Snedden","12/13/1989"
"Arunachalam","Salinas","9/1/1989"
"Selwyn","Colorni","12/23/1989"
"Nobuyoshi","Greibach","6/20/1989"
"Juyoung","Mitzlaff","4/1/1989"
"Josyula","Tasistro","11/22/1989"
"Yinlin","Etalle","9/1/1989"
"Goh","Heydon","6/15/1989"
"Somnath","Langford","4/24/1989"
"Kwan","Petereit","8/29/1989"
"Huan","Billingsley","12/30/1989"
"Amalendu","Klerer","6/24/1989"
"Elvis","Brodal","4/22/1989"
"Nobuyoshi","Conta","12/16/1989"
"Eishiro","Hitomi","1/26/1989"
"Krisda","Fendler","3/5/1989"
"Susuma","Leuchs","8/19/1989"
"Bernardo","Feinberg","5/19/1989"
"Yuuichi","Iivonen","5/8/1989"
"Masaki","Herber","7/28/1989"
"Weiye","Klyachko","1/7/1989"
"Dmitry","Kavanagh","7/12/1989"
"Martins","Ventosa","7/13/1989"
"Chandrasekaran","Ramsay","3/27/1989"
"Jeanne","Sichman","5/24/1989"
"Rasiah","Emmerich","7/4/1989"
"Tayeb","Jarecki","5/27/1989"
"Rayond","Gecsel","6/10/1989"
"Bedir","Malabarba","1/1/1989"
"Alagu","Boguraev","3/26/1989"
"Mari","Peck","7/1/1989"
"Moni","Tramer","12/14/1989"
"Patricia","Velasco","4/14/1989"
"Parto","Pargas","11/28/1989"
